QS_ID;Q_ID;QS_N;QS_Name;QS_Y;QS_Ans
5027;1847;8;"Отсутствие пульса на сонной артерии";False;False
5028;1847;9;"Состояние комы";False;False
5029;1848;1;"Резкая бледность кожных покровов";True;False
5030;1848;2;"Обильный холодный липкий пот";True;False
5031;1848;3;"Землистый оттенок кожи с мраморным рисунком";True;False
5032;1848;4;"Апатия и адинамия";True;False
5033;1848;5;"Суетливость, излишняя разговорчивость";False;False
5034;1848;6;"Нормальный или повышенный уровень артериального давления";False;False
5035;1848;7;"Значительное снижение уровня артериального давления";True;False
5036;1848;8;"Покраснение кожи и появление сыпи";False;False
5037;1849;1;"На 1 вдох - 5 надавливаний";True;False
5038;1849;2;"На 2 вдоха -15 надавливаний";False;False
5039;1849;3;"На 1 вдох - 10 надавливаний";False;False
5040;1849;4;"На 2 вдоха - 5 надавливаний";False;False
5041;1850;1;"Повернуть на живот, очистить рот от рвотных масс";True;False
5042;1850;2;"Отпаивать густым теплым сиропом";True;False
5043;1850;3;"Нанести удар по грудине";False;False
5044;1850;4;"Реанимация";False;False
5045;1850;5;"Приложить холод к голове";True;False
5046;1851;1;"Сзади";True;False
5047;1851;2;"Навстречу";False;False
5048;1851;3;"За волосы или за ворот одежды";True;False
5049;1851;4;"Транспортировка на спине, придерживая голову утопающего над водой";True;False
5051;1852;1;"Обеспечить пострадпвшему полный покой в горизонтальном положении";True;False
5052;1852;2;"Закрыть рану пластырем или наложить стерильную повязку";True;False
5053;1852;3;"Наложить сдавливающий бандаж";True;False
5054;1853;1;"Напоить подслащенной водой";True;False
5055;1853;2;"Напоить подсоленной водой";False;False
5056;1853;3;"Наложить холодный компресс на голову";True;False
5057;1854;1;"Да";False;False
5058;1854;2;"Нет";True;False
5059;1855;1;"Отдохнуть (сон)";False;False
5060;1855;2;"Бодрствовать, ни в коем случае не спать";True;False
5061;1856;1;"При переломе ребер";False;False
5062;1856;2;"При переломе ног";False;False
5063;1856;3;"При переломе позвоночника";True;False
5064;1856;4;"При переломе таза";False;False
5065;1857;1;"Крепкие спиртные напитки";True;False
5066;1857;2;"Спиртосодержащая парфюмерия";True;False
5067;1857;3;"Горючее: бензин (автомобильный)";False;False
5068;1857;4;"Керосин";False;False
5069;1857;5;"Сода питьевая";True;False
5070;1857;6;"Уксус (эссенция)";False;False
5071;1857;7;"Сок чеснока или лимона";True;False
5072;1858;1;"Уложить пострадавшего на ровную твердую поверхность";True;False
5073;1858;2;"Руки сложить на груди";False;False
5074;1858;3;"Ноги согнуть в коленных и тазобедренных суставах";True;False
5075;1858;4;"Бедра развести немного в стороны";True;False
5076;1858;5;"Под колени положить валик";True;False
5077;1859;1;"Идти в ногу";False;False
5078;1859;2;"Идти не в ногу";True;False
5079;1859;3;"При спуске с горы идущие впереди должны поднимать носилки выше, а идущие сзади нести их на вытянутых руках";True;False
5080;1859;4;"При спуске с горы идущие впереди должны нести их на вытянутых руках, идущие сзади - нести их на вытянутых руках";False;False
5081;1859;5;"При подъеме в гору передние несут носилки на вытянутых руках, а задние поднимают их выше";True;False
5082;1859;6;"При подъеме в гору передние поднимают носилки выше, задние - держат на вытянутых руках";False;False
5083;1860;1;"На спине";True;False
5084;1860;2;"На поврежденном боку";False;False
5085;1860;3;"Полулежа";False;False
5086;1860;4;"Сидя";False;False
5087;1861;1;"Да";False;False
5088;1861;2;"Нет";True;False
5089;1862;1;"Не более 30 мин";False;False
5090;1862;2;"Не более 1 ч";True;False
5091;1862;3;"Не более 2 ч";False;False
5092;1863;1;"Не более 30 мин";True;False
5093;1863;2;"Не более 1 ч";False;False
5094;1863;3;"Не более 2 ч";False;False
5095;1864;1;"Извлечь его немедленно";False;False
5096;1864;2;"Ни в коем случае не извлекать самостоятельно";True;False
5097;1865;1;"На больной глаз";False;False
5098;1865;2;"На оба глаза";True;False
5099;1866;1;"Да";False;False
5100;1866;2;"Нет";True;False
5101;1867;1;"Да";False;False
5102;1867;2;"Нет";True;False
5103;1868;1;"Дать жаропонижающие средства";False;False
5104;1868;2;"Принять алкоголь";False;False
5105;1868;3;"Принимать напитки, содержащие кофеин (кофе)";False;False
5106;1868;4;"Чай, давать холодное питье";True;False
5108;1869;1;"Для извлечения использовать сухую вату";False;False
5109;1869;2;"Осмотреть слизистую оболочку нижнего и верхнего века";True;False
5110;1869;3;"Промыть глаз раствором борной кислоты, воды или чаем";True;False
5111;1870;1;"Удалить пинцетом, вращая вокруг своей оси";True;False
5112;1870;2;"Обхватить ниткой в петлю и выдернуть";True;False
5113;1870;3;"Обратиться в медпункт, не вытаскивать самостоятельно (до медпункта несколько часов)";False;False
5114;1870;4;"Вытащить руками из тела";False;False
5115;1871;1;"Боль";True;False
5116;1871;2;"Отек";True;False
5117;1871;3;"Нет отека";False;False
5118;1871;4;"Движения возможны, но болезненны";True;False
5119;1871;5;"Движения невозможны";False;False
5120;1872;1;"Деформация в области сустава";True;False
5121;1872;2;"Движения в суставе невозможны";False;False
5122;1872;3;"Движения в суставе возможны, но болезненны";True;False
5123;1873;1;"Слабее";True;False
5124;1873;2;"Сильнее";False;False
5125;1873;3;"Непосредственно на кожу";False;False
5126;1873;4;"Закрывать повязкой";False;False
5127;1874;1;"Убрать с холода";True;False
5128;1874;2;"Наложение стерильной повязки";True;False
5129;1874;3;"Медленное согревание в помещении";True;False
5130;1874;4;"Обильное теплое и сладкое питье";True;False
5131;1875;1;"Улучшение состояния";False;False
5132;1875;2;"Ухудшение состояния";True;False
5133;1875;3;"Появление розовой  или красной мочи";True;False
5134;1875;4;"Снижение температуры тела";False;False
5135;1876;1;"Да";True;False
5136;1876;2;"Нет";False;False
5137;1877;1;"Расширены";True;False
5138;1877;2;"Сужены";False;False
5139;1878;1;"Расширены";False;False
5140;1878;2;"Сужаются";True;False
5141;1879;1;"Наличии пульса на сонной артерии";True;False
5142;1879;2;"Обильном артериальном кровотечении";True;False
5143;1879;3;"Травме ребер";False;False
5144;1880;1;"Повернуть на живот";True;False
5145;1880;2;"Положить на спину";False;False
5146;1880;3;"Очистить рот от рвотных масс";True;False
5147;1880;4;"Приложить холод к голове";True;False
5148;1880;5;"Укутать в теплое одеяло";False;False
5149;1880;6;"Реанимация";False;False
5150;1881;1;"Приступить к реанимации";True;False
5151;1881;2;"Прекратить все мероприятия";False;False
5152;1882;1;"Лица";False;False
5153;1882;2;"Мозга";True;False
5154;1882;3;"Костей черепа";False;False
5155;1883;1;"Запрокинуть голову";True;False
5156;1883;2;"Приподнять голову";False;False
5157;1883;3;"Захватить подбородок";True;False
5158;1883;4;"Зажать нос";True;False
5159;1883;5;"Сделать максимальный выдох в рот";True;False
5160;1883;6;"Сделать осторожный, плавный выдох в рот";False;False
5161;1884;1;"Вдох";False;False
5162;1884;2;"Надавливание на грудину";True;False
5163;1885;1;"2 см";False;False
5164;1885;2;"2-4 см";False;False
5165;1885;3;"4-5 см";True;False
5166;1886;1;"30 раз/мин";False;False
5167;1886;2;"40-60 раз/мин";True;False
5168;1886;3;"120 раз/мин";False;False
5169;1887;1;"Останавливать кровотечение";False;False
5170;1887;2;"Выполнять реанимацию (если она необходима)";True;False
5171;1888;1;"Озноб и дрожь";True;False
5172;1888;2;"Нарушение сознания (апатия, заторможенность, бред, неадекватность)";True;False
5173;1888;3;"Заторможенности не наблюдается, адекватные реакции соблюдаются";False;False
5174;1888;4;"Посинение или побледнение губ";True;False
5175;1888;5;"Низкая температура";True;False
5176;1888;6;"Повышенная температура тела";False;False
5177;1889;1;"Согреть, предложить теплое питье или пищу с большим содержанием сахара";True;False
5178;1889;2;"Необходима пища с большим содержанием белков";False;False
5179;1889;3;"Необходима пища с большим содержанием жиров";False;False
5180;1890;1;"Хорошо протопленное";False;False
5181;1890;2;"Прохладное";True;False
5182;1891;1;"Потеря сознания на 3-4 мин";True;False
5183;1891;2;"Слабость, чувство дурноты, головокружение, звон в ушах";True;False
5184;1891;3;"Потемнение в глазах";True;False
5187;1891;4;"Бред, галлюцинации";False;False
5188;1891;5;"Апатия или возбуждение";False;False
5192;1893;1;"Обложить придавленные конечности пакетами со льдом, со снегом, бутылками с холодной водой";True;False
5193;1893;2;"Дать холодную воду";False;False
5194;1893;3;"Дать теплой воды";False;False
5195;1893;4;"Наложить жгут";True;False
5196;1893;5;"Дать таблетку анальгина";True;False
5197;1893;6;"Ни в коем случае не давать ни пить, ни каких - либо обезболивающих";False;False
5198;1894;1;"Ударить кулаком по спине";False;False
5199;1894;2;"Ударить ребром ладони по лопатке";False;False
5200;1894;3;"Ударить раскрытой ладонью между лопатками";True;False
5201;1895;1;"Накладывать жгут на конечность";True;False
5202;1895;2;"Принимать алкоголь даже в небольших дозах";True;False
5203;1895;3;"Накладывать шину на укушенную конечность";False;False
5204;1895;4;"Предлагать обильное сладкое питье";False;False
5205;1896;1;"Прыгая на одной ноге";True;False
5206;1896;2;"Мелкими неразделенными шагами";True;False
5207;1896;3;"Большими разделенными шагами";False;False
5208;1896;4;"Ползком";False;False
5209;1897;1;"Убедиться, что нет пульса на сонной артерии";True;False
5210;1897;2;"Повернуть на спину";True;False
5211;1897;3;"Повернуть на живот";False;False
5212;1897;4;"Приступить к реанимации";True;False
5213;1897;5;"Приложить тепло к голове";False;False
5214;1897;6;"Приложить холод к голове";True;False
5215;1898;1;"Повернуть на спину";False;False
5216;1898;2;"Положить на колено, вызывать рвоту путем надавливания на корень языка";True;False
5217;1898;3;"Положить на живот, под шею положить валик";False;False
5220;1900;1;"Тепло";False;False
5221;1900;2;"Холод";True;False
5222;1901;1;"Пить крепкий чай с сахаром";True;False
5223;1901;2;"Пить подсоленную жидкость";False;False
5224;1901;3;"Употреблять большое количество жидкости (3-4л в сутки)";False;False
5225;1902;1;"Холод на живот";True;False
5226;1902;2;"Холод к голове";False;False
5227;1902;3;"Теплые грелки на живот";False;False
5228;1903;1;"Коллапсом";False;False
5229;1903;2;"Обмороком";True;False
5230;1904;1;"Артериальное";False;False
5231;1904;2;"Венозное";False;False
5232;1904;3;"Капиллярное";False;False
5233;1904;4;"Паренхиматозное";True;False
5234;1905;1;"Останавливается самостоятельно";False;False
5235;1905;2;"Не останавливается самостоятельно";True;False
5236;1906;1;"Наружное";True;False
5237;1906;2;"Внутреннее";False;False
5238;1906;3;"Скрытое";False;False
5239;1907;1;"Наружное";False;False
5240;1907;2;"Внутреннее";True;False
5241;1907;3;"Скрытое";False;False
5242;1908;1;"Желудочно-кишечное кровотечение";True;False
5243;1908;2;"Легочное";False;False
5244;1908;3;"Кровотечение из мочевых путей";False;False
5245;1909;1;"Желудочно-кишечное кровотечение";False;False
5246;1909;2;"Легочное";True;False
5247;1909;3;"Кровотечение из мочевых путей";False;False
5248;1910;1;"Желудочно-кишечное кровотечение";False;False
5249;1910;2;"Легочное";False;False
5250;1910;3;"Кровотечение из мочевых путей";True;False
5251;1911;1;"Наложение тугой повязки";True;False
5252;1911;2;"Возвышенное положение конечности";True;False
5253;1911;3;"Максимальное сгибание конечности в суставе";True;False
5254;1911;4;"Наложение пузыря со льдом - при капиллярном кровотечении";False;False
5255;1911;5;"Пальцевое прижатие сосуда к кости";True;False
5256;1911;6;"Наложение жгута";True;False
5257;1911;7;"Тугая тампонада раны";True;False
5258;1911;8;"Длительная тампонада ран";False;False
5259;1912;1;"Снизу вверх";True;False
5260;1912;2;"Сверху вниз";False;False
5261;1913;1;"Первые два его витка";True;False
5262;1913;2;"4-5 витков";False;False
5263;1913;3;"Все";False;False
5264;1914;1;"Разжижает яд, ослабляет его действие";True;False
5265;1914;2;"Усиливает его действие";False;False
5266;1915;1;"Ограничить подвижность пострадавшего";True;False
5267;1915;2;"Иммобилизация пораженной конечности";True;False
5268;1915;3;"При укусе в руку прибинтовать ее к туловищу";False;False
5269;1915;4;"При укусе в руку подвесить ее на косынку в согнутом положении";True;False
5270;1915;5;"При поражении в ногу пострадавший должен находиться в горизонтальном положении";False;False
5271;1915;6;"Ноги должны быть немного приподняты";True;False
5272;1916;1;"Да";False;False
5273;1916;2;"Нет";True;False
5274;1917;1;"Пораженные места согревать ладонями и дыханием до восстановления цвета и чувствительности";True;False
5275;1917;2;"Отмороженные руки поместить в подмышки";True;False
5276;1917;3;"Растирать кожу тканью, снегом";False;False
5277;1917;4;"Применять для согревания горячую воду или сделать попытки согреться у костра";False;False
5278;1917;5;"Дать алкоголь";False;False
5279;1918;1;"100 мл";False;False
5280;1918;2;"250 мл";False;False
5281;1918;3;"500 мл";True;False
5282;1919;1;"Лежа";False;False
5283;1919;2;"В полусидячем";True;False
5284;1919;3;"Сидя";True;False
5286;1920;1;"Сидя";True;False
5287;1920;2;"Лежа";False;False
5288;1920;3;"Полусидя";True;False
5289;1920;4;"'Верхом' на спасателе";False;False
5290;1921;1;"Сидя";False;False
5291;1921;2;"Полусидя";False;False
5292;1921;3;"На боку";False;False
5293;1921;4;"Лежа на спине (в сознании)";True;False
5294;1921;5;"Лежа на животе (в бессознательном состоячнии)";True;False
5295;1922;1;"Лежа на боку";False;False
5296;1922;2;"Лежа на спине";True;False
5297;1922;3;"Сидя";False;False
5298;1922;4;"Полусидя";False;False
5299;1922;5;"Стоя";False;False
5300;1923;1;"Лежа на животе";True;False
5301;1923;2;"На боку";False;False
5302;1923;3;"Полусидя";False;False
5303;1924;1;"Кожа в области перелома не повреждена";True;False
5304;1924;2;"Целостность кожи в области перелома нарушена";False;False
5305;1925;1;"Нет";False;False
5306;1925;2;"Да";True;False
5307;1926;1;"1";False;False
5308;1926;2;"2";False;False
5309;1926;3;"3";True;False
5310;1926;4;"4";False;False
5311;1927;1;"Локтевая";False;False
5312;1927;2;"Сонная";True;False
5313;1927;3;"Плечевая";True;False
5314;1927;4;"Лучевая";True;False
5315;1927;5;"Бедренная";True;False
5316;1927;6;"Тазобедренная";False;False
5317;1928;1;"Выше";True;False
5318;1928;2;"Ниже";False;False
5319;1929;1;"Выше";False;False
5320;1929;2;"Ниже";True;False
5321;1930;1;"В приподнятом вверх";True;False
5322;1930;2;"В подвешенном положении";False;False
5323;1931;1;"Прижать  пальцами";False;False
5324;1931;2;"Прижать ладонью";True;False
5325;1931;3;"Прижать  повязкой";False;False
5326;1932;1;"Посыпать содой или смазать мазью";False;False
5327;1932;2;"Накрыть сухой чистой тканью";True;False
5328;1933;1;"Прекратить все реанимационные действия";False;False
5329;1933;2;"Продолжать ИВЛ и НМС";True;False
5330;1933;3;"Продолжать реанимацию в другом соотношении ИВЛ и НМС";False;False
5331;1934;1;"На живот";False;False
5332;1934;2;"Транспортировать сидя";False;False
5333;1934;3;"Ноги вверх";False;False
5334;1934;4;"На спину, под колени валик";True;False
5335;1935;1;"Расстегнуть рубашку, пояс";True;False
5336;1935;2;"Сложить руки на груди";False;False
5337;1935;3;"Дать доступ свежему воздуху";True;False
5338;1935;4;"Приподнять ноги";True;False
5339;1935;5;"Надавить на болевую точку за ухом";False;False
5340;1935;6;"Надавить на болевую точку между верхней губой и перегородкой носа";True;False
5341;1936;1;"Накормить";False;False
5342;1936;2;"Напоить сладким чаем";True;False
5343;1936;3;"То и другое";False;False
5344;1937;1;"Озноб и дрожь";True;False
5345;1937;2;"Потеря сознания";False;False
5346;1937;3;"Посинение губ или их побледнение";True;False
5347;1937;4;"Высокая температура тела";False;False
5348;1937;5;"Низкая  температура тела";True;False
5349;1938;1;"Озноб";False;False
5350;1938;2;"Редкий пульс";True;False
5351;1938;3;"Сонливость";True;False
5352;1938;4;"Состояние оцепенения";True;False
5353;1938;5;"Частый пульс";False;False
5354;1938;6;"Дыхание в норме";False;False
5355;1938;7;"Дыхание редкое";True;False
5356;1939;1;"Потеря сознания";True;False
5357;1939;2;"Судороги";True;False
5358;1939;3;"Дыхание в норме";False;False
5359;1939;4;"Окоченение";True;False
5360;1939;5;"Пульс в норме";False;False
5361;1940;1;"Ношение синтетической одежды";False;False
5362;1940;2;"Ношение шерстяной или хлопчатобумажной одежды";True;False
5363;1940;3;"Употребление холодных напитков";False;False
5364;1940;4;"Употребление теплых сладких напитков";True;False
5365;1940;5;"Употребление спиртных напитков";False;False
5366;1940;6;"Употребление кофеин содержащих напитков";False;False
5367;1941;1;"Перегревание";True;False
5368;1941;2;"Ожог";False;False
5369;1941;3;"Шок";False;False
5370;1941;4;"Кому";False;False
5371;1941;5;"Тепловой удар";True;False
5372;1941;6;"Острое отравление";False;False
5373;1942;1;"Усиления теплопродукции";False;False
5374;1942;2;"Уменьшения теплоотдачи";True;False
5375;1943;1;"Голову освободить от головного убора";False;False
5376;1943;2;"Голову защитить светлым головным убором";True;False
5377;1943;3;"Предпочтительно носить плотную, темного цвета одежду";False;False
5378;1943;4;"Носить легкую, свободную одежду светлого тона";True;False
5379;1943;5;"Предпочитать мясную, жирную диету";False;False
5380;1943;6;"Отдавать предпочтение кисломолочным продуктам и овощам";True;False
5381;1943;7;"Выбирать яркие, солнечные места";False;False
5382;1943;8;"Избегать пребывания на солнце";True;False
5383;1944;1;"Давать жаропонижающие препараты (аспирин)";True;False
5384;1944;2;"Переносить пострадавшего в прохладное место, в тень";False;False
5385;1944;3;"Снимать одежду и охлаждать его тело";False;False
5386;1944;4;"Укладывать пострадавшего, приподняв голову и опустив ноги как можно ниже уровня сердца и головы";True;False
5387;1944;5;"Укладывать пострадавшего, приподняв его ноги с помощью валика из одежды, подложенного под колени";False;False
5388;1944;6;"Усиливать движение воздуха и испарение влаги";False;False
5389;1944;7;"Промывать желудок";True;False
5390;1944;8;"Давать крепкий холодный чай или слега подсоленную холодную воду";False;False
5391;1944;9;"Подносить к носу ватку, смоченную нашатырным спиртом";False;False
5392;1945;1;"Длительная потеря сознания вследствие черепно-мозговой травмы или отравления наркотиками, алкоголем, угарным газом, снотворными средствами";False;False
5393;1945;2;"Кратковременная потеря сознания вследствие ишемии (уменьшения притока крови) или гипогликемии (снижение концентрации глюкозы в крови) головного мозга";True;False
5394;1946;1;"Длительное стояние";False;False
5395;1946;2;"Резкий переход из горизонтального положения в вертикальное положение";False;False
5396;1946;3;"Недостаток кислорода во вдыхаемом воздухе, духота";False;False
5397;1946;4;"Потеря воды вместе с обильным потоотделением, частным дыханием и ограниченным поступлением воды в организм";False;False
5398;1946;5;"Переохлаждение организма";True;False
5399;1946;6;"Вид крови";False;False
5400;1946;7;"Недоедание";False;False
5401;1946;8;"Отрицательные эмоции (страх, гнев, испуг и др.)";False;False
5402;1947;1;"Звон в ушах";True;False
5403;1947;2;"Желтушность кожных покровов";False;False
5404;1947;3;"Потемнение или мелькание 'мушек' перед глазами";True;False
5405;1947;4;"Головокружение и подташнивание";True;False
5406;1947;5;"Холодный пот";True;False
5407;1947;6;"Повышение температуры тела";False;False
5408;1947;7;"Побледнение лица и нарушение координации движений";True;False
5409;1948;1;"Усадить пострадавшего, попросить его выполнить перекрещивание рук, сжать кисти в кулак или напрячь руку";False;False
5410;1948;2;"Расстегивать ворот одежды и ослабить поясной ремень";False;False
5411;1948;3;"Давить в точку у перегородки носа";False;False
5412;1948;4;"Обезболивать";True;False
5413;1948;5;"Подносить к носу ватку с нашатырным спиртом";False;False
5414;1948;6;"Давать сладкий крепкий чай";False;False
5415;1949;1;"Отсутствие сознания";True;False
5416;1949;2;"Сильные боли в области сердца";False;False
5417;1949;3;"Отсутствие видимого дыхания";True;False
5418;1949;4;"Отсутствие пульса на сонной артерии";True;False
5419;1949;5;"Помутнение роговицы и появление феномена кошачьего глаза";False;False
5420;1949;6;"Широкие, не реагирующие на свет зрачки";True;False
5421;1950;1;"Отсутствие реакции зрачков на свет";False;False
5422;1950;2;"Помутнение и высыхание роговицы";True;False
5423;1950;3;"Признак 'кошачьего глаза'";True;False
5424;1950;4;"Отсутствие пульса на сонной артерии";False;False
5425;1950;5;"Появление трупных пятен";True;False
5426;1950;6;"Отсутствие видимого дыхания";False;False
5427;1950;7;"Снижение температуры тела ниже 20 0С, появление трупного окоченения";True;False
5428;1951;1;"1 мин";False;False
5429;1951;2;"3-5 мин";True;False
5430;1951;3;"15 мин";False;False
5431;1952;1;"Измерения артериального давления";False;False
5432;1952;2;"Наложения шин на поврежденные конечности";False;False
5433;1952;3;"Восстановления проходимости верхних дыхательных путей";True;False
5434;1952;4;"Прекардиального удара";True;False
5435;1952;5;"Сгибания и разгибания рук в плечевом и локтевом суставах";False;False
5436;1952;6;"Искусственной вентиляции легких";True;False
5437;1952;7;"Раздражения пальцем корня языка";False;False
5438;1952;8;"Непрямого массажа сердца";True;False
5439;1953;1;"В область сердца, по левой половине грудной клетки";False;False
5440;1953;2;"В область верхней трети грудины у места прикрепления ключиц";False;False
5441;1953;3;"По мечевидному отростку грудины";False;False
5442;1953;4;"В область нижней трети грудины на 2-3 сантиметра выше мечевидного отростка";True;False
5443;1953;5;"По спине между лопатками";False;False
5444;1953;6;"По левой лопатке";False;False
5445;1954;1;"Панцирной сетке или в спальном мешке";False;False
5446;1954;2;"На жесткой прокладке, чтобы грудь пострадавшего не проваливалась";True;False
5447;1955;1;"На 1 вдох - 5 надавливаний";False;False
5448;1955;2;"На 2 вдоха - 15 надавливаний";True;False
5449;1955;3;"На 1 вдох - 10 надавливаний";False;False
5450;1955;4;"На 3 вдоха - 5 надавливаний";False;False
5451;1956;1;"Вздутию верхней части живота";False;False
5452;1956;2;"Появлению пульса на сонных артериях при каждом надавливании на грудину";True;False
5453;1956;3;"Расширению грудной клетки во время вдоха";True;False
5454;1956;4;"Сужение зрачков";True;False
5455;1956;5;"Порозовение кожи лица";True;False
5456;1957;1;"Пострадавший на жесткой подкладке (дверь, пол, земля)";True;False
5457;1957;2;"Пострадавший лежит выше уровня поясницы того, кто оказывает помощь";False;False
5458;1957;3;"Непрямой массаж сердца взрослому пострадавшему выполнять двумя руками";True;False
5459;1957;4;"Наружный массаж детям выполнять одной рукой, новорожденным - двумя пальцами";True;False
5460;1957;5;"Сложенные вместе руки наложить на 2,5 см выше мечевидного отростка грудины";True;False
5461;1957;6;"Одну руку наложить выступом ладони на грудину реанимируемого, а вторую (также выступом ладони) - на тыльную поверхность первой";True;False
5462;1957;7;"При надавливании плечи должны находиться прямо над ладонями, руки в локтях не сгибать";True;False
5463;1957;8;"Производить нажатия на грудину так, чтобы вызвать прогибание грудины у взрослого на 4 - 5 см, у детей до 8 лет - 2-3 см";True;False
5464;1958;1;"Вода в большом количестве поступает в желудок и легкие, быстро всасывается и переходит в кровеносное русло";True;False
5465;1958;2;"Холодная вода вызывает рефлекторный спазм голосовой щели и остановку дыхания";True;False
5466;1958;3;"Перед погружением в воду наступает остановка сердца";False;False
5467;1959;1;"От 6 до 10-12 мин";False;False
5468;1959;2;"3-6 мин";True;False
5469;1959;3;"30 мин";False;False
5470;1960;1;"Немедленно повернуть пострадавшего на спину и приступить к искусственной вентиляции легких";False;False
5471;1960;2;"Продолжить раздражение корня языка до полного удаления воды из легких и желудка";True;False
5472;1960;3;"Для лучшего отхождения воды из легких похлопать ладонями по спине, а также интенсивными движениями несколько раз сжать с боков грудную клетку во время выдоха";True;False
5473;1960;4;"После удаления воды положить пострадавшего на бок или живот";True;False
5474;1960;5;"Быть готовым в любую секунду приступить к СЛР, так как в любой момент может внезапно остановиться сердце";True;False
5475;1961;1;"Добиваться полного удаления воды из желудка и верхних дыхательных путей";False;False
5476;1961;2;"Нельзя терять время на дальнейшее удаление воды из утонувшего";True;False
5477;1961;3;"Повернуть пострадавшего на спину и проверить реакцию зрачков на свет и пульс на сонной артерии";True;False
5478;1961;4;"Приступить к сердечно-легочной реанимации";True;False
5479;1961;5;"Через каждые 3-4 минуты реанимационных мероприятий поворачивать пострадавшего на живот для удаления воды";True;False
5480;1961;6;"Реанимацию проводить не более 10 минут, так как дальнейшие действия не имеют смысла";False;False
5481;1961;7;"Реанимацию проводить до прибытия 'Скорой помощи' (30-40 минут и более), даже если нет признаков её эффективности";True;False
5482;1962;1;"Можно считать, что человек спасен. Сопроводить его в ближайшую больницу";False;False
5483;1962;2;"Придать пострадавшему устойчивое боковое положение";True;False
5484;1962;3;"Тщательно следить за характером дыхания и пульса";True;False
5485;1962;4;"Быть готовым в любую минуту приступить к реанимации";True;False
5486;1963;1;"Легковой автомашине";False;False
5487;1963;2;"Грузовике";False;False
5488;1963;3;"Автобусе";True;False
5489;1964;1;"Капли в нос";True;False
5490;1964;2;"Холод";True;False
5491;1964;3;"Димедрол, супрастин";True;False
5492;1964;4;"Глюконат кальция";True;False
5493;1964;5;"Согревающий компресс";False;False
5494;1965;1;"Ушибы";True;False
5495;1965;2;"Шок";False;False
5496;1965;3;"Сотрясения";True;False
5497;1965;4;"Растяжения";True;False
5498;1965;5;"Ожоги";False;False
5499;1965;6;"Кома";False;False
5500;1965;7;"Разрывы";True;False
5501;1965;8;"Сдавливания";True;False
5502;1966;1;"Обезболивание";True;False
5503;1966;2;"Промыть желудок";False;False
5504;1966;3;"Тугая повязка на поврежденную область";True;False
5505;1966;4;"Холод к месту повреждения";True;False
5506;1966;5;"Возвышенное положение поврежденной конечности";True;False
5507;1966;6;"Иммобилизация при обширных ушибах, разрывах мышц, связок";True;False
5508;1967;1;"Ушиб";False;False
5509;1967;2;"Растяжение";False;False
5510;1967;3;"Вывих";True;False
5511;1967;4;"Перелом";False;False
5512;1967;5;"Укус";False;False
5513;1968;1;"Колотые";True;False
5514;1968;2;"Резаные";True;False
5515;1968;3;"Рубленные";True;False
5516;1968;4;"Ушибленные";True;False
5517;1968;5;"Рваные";False;False
5518;1968;6;"Укушенные";False;False
5519;1969;1;"Инфицированные";True;False
5520;1969;2;"Чистые (асептические)";False;False
5521;1970;1;"Уложить пострадавшего на спину";False;False
5522;1970;2;"Остановка кровотечения";True;False
5523;1970;3;"Обезболивание";True;False
5524;1970;4;"Приложить холод к голове";False;False
5525;1970;5;"Осуществить туалет раны";True;False
5526;1970;6;"Наложить асептическую повязку";True;False
5527;1970;7;"Иммобилизация (фиксация) поврежденной части тела";True;False
5528;1970;8;"Транспортировка в лечебное учреждение для оказания квалифицированной врачебной помощи";True;False
5529;1971;1;"Сибирская язва";False;False
5530;1971;2;"Гепатит";False;False
5531;1971;3;"Бешенство";True;False
5532;1971;4;"Чума";False;False
5533;1971;5;"Дизентерия";False;False
5534;1971;6;"Брюшной тиф";False;False
5535;1972;1;"Сибирская язва";False;False
5536;1972;2;"Гепатит";False;False
5537;1972;3;"Чума";False;False
5538;1972;4;"Дизентерия";False;False
5539;1972;5;"Брюшной тиф";False;False
5540;1972;6;"Столбняк";True;False
5541;1973;1;"Собаки, волка, лисы";True;False
5542;1973;2;"Кошки, рыси";True;False
5543;1974;1;"Кровь темного цвета, вытекает ровной струей";False;False
5544;1974;2;"Кровь алого цвета, вытекает пульсирующей струей";True;False
5545;1974;3;"Кровоточит вся раневая поверхность, кровь вытекает в виде небольших капель";False;False
5546;1975;1;"Шок";True;False
5547;1975;2;"Рвота";False;False
5548;1975;3;"Анемия";True;False
5549;1975;4;"Интоксикация";False;False
5550;1975;5;"Язва желудка";False;False
5551;1976;1;"Бледная кожа";True;False
5552;1976;2;"Желтая кожа и склеры глаз";False;False
5553;1976;3;"Частый пульс";True;False
5554;1976;4;"Низкое артериальное давление";True;False
5555;1976;5;"Сухость во рту";True;False
5556;1976;6;"Холодный пот";True;False
5557;1976;7;"Учащение дыхания";True;False
5558;1976;8;"Нарастающая слабость";True;False
5559;1977;1;"Приподнятое положение конечности";True;False
5560;1977;2;"Обработка краев раны спиртом";False;False
5561;1977;3;"Давящая повязка на область кровоточащей раны";True;False
5562;1977;4;"Тепло к ране";False;False
5563;1977;5;"Максимальное сгибание конечности";True;False
5564;1977;6;"Пальцевое прижатие крупных сосудов к кости";True;False
5565;1977;7;"Наложение жгута";True;False
5567;1978;1;"При капиллярном кровотечении";False;False
5568;1978;2;"При артериальном кровотечении";True;False
5570;1979;1;"Выше места повреждения";True;False
